dataPlatform,schema,dataset,class,field,sqlDataType,sourceDataType,sourceEntityType,sourceNullable,columnSize,definedBy,ordinalPosition,pk,pii,classification,encodingType,idx,V11
CRM_SQLITE,main,DEVICESTABLE2017,DEVICESTABLE2017,WIFI,6,NUM,Column,TRUE,2000000000,REAL,110,,,,,,
CRM_SQLITE,main,DEVICESTABLE2017,DEVICESTABLE2017,WMV,6,NUM,Column,TRUE,2000000000,REAL,134,,,,,,
CRM_SQLITE,main,DEVICESTABLE2017,DEVICESTABLE2017,YEAR_RELEASED,12,TEXT,Column,TRUE,2000000000,STRING,26,,,,,,
CRM_SQLITE,main,INVOICE,INVOICE,BALANCE,6,NUM,Column,TRUE,2000000000,REAL,6,,,,,,
CRM_SQLITE,main,INVOICE,INVOICE,DUE_DATE,6,NUM,Column,TRUE,2000000000,REAL,4,,,,,,
CRM_SQLITE,main,INVOICE,INVOICE,INVOICE_ID,6,NUM,Column,TRUE,2000000000,REAL,2,,,,,,
CRM_SQLITE,main,INVOICE,INVOICE,INVOICE_IMAGE,12,,Column,TRUE,2000000000,STRING,7,,true,STATEMENT,,,
CRM_SQLITE,main,INVOICE,INVOICE,ISSUED_DATE,6,NUM,Column,TRUE,2000000000,REAL,3,,,,,,
CRM_SQLITE,main,INVOICE,INVOICE,STATUS,12,TEXT,Column,TRUE,2000000000,STRING,5,,,,,,
CRM_SQLITE,main,INVOICE,INVOICE,SUBSCRIBER_ID,6,NUM,Column,TRUE,2000000000,REAL,1,,,,,,
CRM_SQLITE,main,OFFER,OFFER,FROM_DATE,6,NUM,Column,TRUE,2000000000,REAL,5,,,,,,
CRM_SQLITE,main,OFFER,OFFER,OFFER_DESCRIPTION,12,TEXT,Column,TRUE,2000000000,STRING,4,,,,,,
CRM_SQLITE,main,OFFER,OFFER,OFFER_ID,6,NUM,Column,TRUE,2000000000,REAL,2,,,,,,
CRM_SQLITE,main,OFFER,OFFER,OFFER_REF_ID,6,NUM,Column,TRUE,2000000000,REAL,3,,,,,,
CRM_SQLITE,main,OFFER,OFFER,SUBSCRIBER_ID,6,NUM,Column,TRUE,2000000000,REAL,1,,,,,,
CRM_SQLITE,main,OFFER,OFFER,TO_DATE,6,NUM,Column,TRUE,2000000000,REAL,6,,,,,,
CRM_SQLITE,main,PAYMENT,PAYMENT,AMOUNT,12,TEXT,Column,TRUE,2000000000,STRING,5,,,,,,
CRM_SQLITE,main,PAYMENT,PAYMENT,INVOICE_ID,6,NUM,Column,TRUE,2000000000,REAL,1,,,,,,
CRM_SQLITE,main,PAYMENT,PAYMENT,ISSUED_DATE,6,NUM,Column,TRUE,2000000000,REAL,3,,,,,,
CRM_SQLITE,main,PAYMENT,PAYMENT,PAYMENT_ID,6,NUM,Column,TRUE,2000000000,REAL,2,,,,,,
CRM_SQLITE,main,PAYMENT,PAYMENT,STATUS,12,TEXT,Column,TRUE,2000000000,STRING,4,,,,,,
CRM_SQLITE,main,SUBSCRIBER,SUBSCRIBER,FIRST_NAME,12,TEXT,Column,TRUE,2000000000,STRING,5,,true,FIRST_NAME,,,
CRM_SQLITE,main,SUBSCRIBER,SUBSCRIBER,IMSI,12,TEXT,Column,TRUE,2000000000,STRING,3,,true,DEVICE_ID,,,
CRM_SQLITE,main,SUBSCRIBER,SUBSCRIBER,LAST_NAME,12,TEXT,Column,TRUE,2000000000,STRING,6,,true,LAST_NAME,,,
CRM_SQLITE,main,SUBSCRIBER,SUBSCRIBER,MSISDN,12,TEXT,Column,TRUE,2000000000,STRING,2,,true,TELEPHONE_NUMBER,,,
CRM_SQLITE,main,SUBSCRIBER,SUBSCRIBER,SIM,12,TEXT,Column,TRUE,2000000000,STRING,4,,true,CREDIT_CARD,,,
CRM_SQLITE,main,SUBSCRIBER,SUBSCRIBER,SUBSCRIBER_ID,6,NUM,Column,TRUE,2000000000,REAL,1,,,,,,
CRM_SQLITE,main,SUBSCRIBER,SUBSCRIBER,SUBSCRIBER_TYPE,12,TEXT,Column,TRUE,2000000000,STRING,7,,,,,,
CRM_SQLITE,main,SUBSCRIBER,SUBSCRIBER,VIP_STATUS,12,TEXT,Column,TRUE,2000000000,STRING,8,,,,,,
CRM_SQLITE,main,keysTable,keysTable,group_id,12,TEXT,Column,TRUE,2000000000,STRING,1,,,,,,
CRM_SQLITE,main,keysTable,keysTable,org_key,12,TEXT,Column,TRUE,2000000000,STRING,2,true,,,,,
CRM_SQLITE,main,tableKeys,tableKeys,group_id,12,TEXT,Column,TRUE,2000000000,STRING,1,true,,,,,
CRM_SQLITE,main,tableKeys,tableKeys,org_key,12,TEXT,Column,TRUE,2000000000,STRING,2,true,,,,,
Db2T2T,DB2INST1,CUSTOMERS,CUSTOMERS,ADDRESS_LINE1,12,VARCHAR,Column,TRUE,200,STRING,11,,true,ADDRESS,,,
Db2T2T,DB2INST1,CUSTOMERS,CUSTOMERS,ADDRESS_LINE2,12,VARCHAR,Column,TRUE,200,STRING,12,,true,ADDRESS,,,
Db2T2T,DB2INST1,CUSTOMERS,CUSTOMERS,ALT_EMAIL,12,VARCHAR,Column,TRUE,254,STRING,6,,,,,,
Db2T2T,DB2INST1,CUSTOMERS,CUSTOMERS,ALT_PHONE,12,VARCHAR,Column,TRUE,32,STRING,8,,true,TELEPHONE_NUMBER,,,
Db2T2T,DB2INST1,CUSTOMERS,CUSTOMERS,BALANCE,3,DECIMAL,Column,TRUE,18,REAL,23,,,,,,
Db2T2T,DB2INST1,CUSTOMERS,CUSTOMERS,CHILDREN_COUNT,5,SMALLINT,Column,TRUE,5,INTEGER,40,,,,,,
Db2T2T,DB2INST1,CUSTOMERS,CUSTOMERS,CITY,12,VARCHAR,Column,TRUE,120,STRING,13,,true,CITY,,,
Db2T2T,DB2INST1,CUSTOMERS,CUSTOMERS,COMM_CHANNEL,12,VARCHAR,Column,TRUE,32,STRING,31,,,,,,
Db2T2T,DB2INST1,CUSTOMERS,CUSTOMERS,COUNTRY,1,CHAR,Column,TRUE,2,STRING,16,,true,COUNTRY,,,
Db2T2T,DB2INST1,CUSTOMERS,CUSTOMERS,CREATED_AT,93,TIMESTAMP,Column,TRUE,26,DATETIME,41,,,,,,
Db2T2T,DB2INST1,CUSTOMERS,CUSTOMERS,CREDIT_LIMIT,3,DECIMAL,Column,TRUE,18,REAL,24,,,,,,
Db2T2T,DB2INST1,CUSTOMERS,CUSTOMERS,CUSTOMER_ID,-5,BIGINT,Column,FALSE,19,INTEGER,1,true,,,,,
Db2T2T,DB2INST1,CUSTOMERS,CUSTOMERS,DATE_OF_BIRTH,91,DATE,Column,TRUE,10,DATE,10,,,,,,
Db2T2T,DB2INST1,CUSTOMERS,CUSTOMERS,DOUBLE_SCORE,8,DOUBLE,Column,TRUE,53,REAL,37,,,,,,
Db2T2T,DB2INST1,CUSTOMERS,CUSTOMERS,EMAIL,12,VARCHAR,Column,TRUE,254,STRING,5,,true,EMAIL,,,
Db2T2T,DB2INST1,CUSTOMERS,CUSTOMERS,FAVORITE_NUMBER,4,INTEGER,Column,TRUE,10,INTEGER,34,,,,,,
Db2T2T,DB2INST1,CUSTOMERS,CUSTOMERS,FIRST_NAME,12,VARCHAR,Column,TRUE,100,STRING,2,,true,FIRST_NAME,,,
Db2T2T,DB2INST1,CUSTOMERS,CUSTOMERS,FLOAT_SCORE,7,REAL,Column,TRUE,24,REAL,36,,,,,,
Db2T2T,DB2INST1,CUSTOMERS,CUSTOMERS,GENDER,12,VARCHAR,Column,TRUE,20,STRING,17,,true,GENDER,,,
Db2T2T,DB2INST1,CUSTOMERS,CUSTOMERS,HEIGHT_CM,3,DECIMAL,Column,TRUE,5,REAL,38,,,,,,
Db2T2T,DB2INST1,CUSTOMERS,CUSTOMERS,HOME_LAT,3,DECIMAL,Column,TRUE,10,REAL,32,,,,,,
Db2T2T,DB2INST1,CUSTOMERS,CUSTOMERS,HOME_LON,3,DECIMAL,Column,TRUE,10,REAL,33,,,,,,
Db2T2T,DB2INST1,CUSTOMERS,CUSTOMERS,IS_VIP,1,CHAR,Column,TRUE,1,STRING,27,,,,,,
Db2T2T,DB2INST1,CUSTOMERS,CUSTOMERS,LAST_LOGIN_TS,93,TIMESTAMP,Column,TRUE,26,DATETIME,22,,,,,,
Db2T2T,DB2INST1,CUSTOMERS,CUSTOMERS,LAST_NAME,12,VARCHAR,Column,TRUE,100,STRING,4,,true,LAST_NAME,,,
Db2T2T,DB2INST1,CUSTOMERS,CUSTOMERS,LOYALTY_POINTS,4,INTEGER,Column,TRUE,10,INTEGER,26,,,,,,
Db2T2T,DB2INST1,CUSTOMERS,CUSTOMERS,MARITAL_STATUS,12,VARCHAR,Column,TRUE,20,STRING,18,,,,,,
Db2T2T,DB2INST1,CUSTOMERS,CUSTOMERS,MARKETING_OPT_IN,1,CHAR,Column,TRUE,1,STRING,30,,,,,,
Db2T2T,DB2INST1,CUSTOMERS,CUSTOMERS,MIDDLE_NAME,12,VARCHAR,Column,TRUE,100,STRING,3,,true,MIDDLE_NAME,,,
Db2T2T,DB2INST1,CUSTOMERS,CUSTOMERS,NATIONAL_ID,12,VARCHAR,Column,TRUE,64,STRING,19,,true,NATIONAL_ID,,,
Db2T2T,DB2INST1,CUSTOMERS,CUSTOMERS,PASSPORT_NO,12,VARCHAR,Column,TRUE,32,STRING,20,,true,PASSPORT,,,
Db2T2T,DB2INST1,CUSTOMERS,CUSTOMERS,PHONE,12,VARCHAR,Column,TRUE,32,STRING,7,,true,TELEPHONE_NUMBER,,,
Db2T2T,DB2INST1,CUSTOMERS,CUSTOMERS,POSTAL_CODE,12,VARCHAR,Column,TRUE,20,STRING,15,,true,POSTAL_CODE,,,
Db2T2T,DB2INST1,CUSTOMERS,CUSTOMERS,PREFERRED_LANGUAGE,12,VARCHAR,Column,TRUE,16,STRING,28,,true,LANGUAGE,,,
Db2T2T,DB2INST1,CUSTOMERS,CUSTOMERS,RISK_SCORE,3,DECIMAL,Column,TRUE,5,REAL,25,,,,,,
Db2T2T,DB2INST1,CUSTOMERS,CUSTOMERS,ROW_VERSION,4,INTEGER,Column,TRUE,10,INTEGER,45,,,,,,
Db2T2T,DB2INST1,CUSTOMERS,CUSTOMERS,SIGNUP_DATE,91,DATE,Column,TRUE,10,DATE,21,,,,,,
Db2T2T,DB2INST1,CUSTOMERS,CUSTOMERS,SMALL_FLAG,5,SMALLINT,Column,TRUE,5,INTEGER,35,,,,,,
Db2T2T,DB2INST1,CUSTOMERS,CUSTOMERS,SSN,12,VARCHAR,Column,FALSE,32,STRING,9,,true,SOCIAL_SECURITY_NUMBER,,,
Db2T2T,DB2INST1,CUSTOMERS,CUSTOMERS,STATE_PROVINCE,12,VARCHAR,Column,TRUE,120,STRING,14,,true,STATE,,,
Db2T2T,DB2INST1,CUSTOMERS,CUSTOMERS,TIMEZONE,12,VARCHAR,Column,TRUE,64,STRING,29,,,,,,
Db2T2T,DB2INST1,CUSTOMERS,CUSTOMERS,UPDATED_AT,93,TIMESTAMP,Column,TRUE,26,DATETIME,42,,,,,,
Db2T2T,DB2INST1,CUSTOMERS,CUSTOMERS,VALID_FROM,93,TIMESTAMP,Column,TRUE,26,DATETIME,43,,,,,,
Db2T2T,DB2INST1,CUSTOMERS,CUSTOMERS,VALID_TO,93,TIMESTAMP,Column,TRUE,26,DATETIME,44,,,,,,
Db2T2T,DB2INST1,CUSTOMERS,CUSTOMERS,WEIGHT_KG,3,DECIMAL,Column,TRUE,5,REAL,39,,,,,,
Db2T2T,DB2INST1,CUSTOMERS_SRC,CUSTOMERS_SRC,ADDRESS_LINE1,12,VARCHAR,Column,TRUE,200,STRING,11,,true,ADDRESS,,,
Db2T2T,DB2INST1,CUSTOMERS_SRC,CUSTOMERS_SRC,ADDRESS_LINE2,12,VARCHAR,Column,TRUE,200,STRING,12,,true,ADDRESS,,,
Db2T2T,DB2INST1,CUSTOMERS_SRC,CUSTOMERS_SRC,ALT_EMAIL,12,VARCHAR,Column,TRUE,254,STRING,6,,,,,,
Db2T2T,DB2INST1,CUSTOMERS_SRC,CUSTOMERS_SRC,ALT_PHONE,12,VARCHAR,Column,TRUE,32,STRING,8,,true,TELEPHONE_NUMBER,,,
Db2T2T,DB2INST1,CUSTOMERS_SRC,CUSTOMERS_SRC,BALANCE,3,DECIMAL,Column,TRUE,18,REAL,23,,,,,,
Db2T2T,DB2INST1,CUSTOMERS_SRC,CUSTOMERS_SRC,CHILDREN_COUNT,5,SMALLINT,Column,TRUE,5,INTEGER,40,,,,,,
Db2T2T,DB2INST1,CUSTOMERS_SRC,CUSTOMERS_SRC,CITY,12,VARCHAR,Column,TRUE,120,STRING,13,,true,CITY,,,
Db2T2T,DB2INST1,CUSTOMERS_SRC,CUSTOMERS_SRC,COMM_CHANNEL,12,VARCHAR,Column,TRUE,32,STRING,31,,,,,,
Db2T2T,DB2INST1,CUSTOMERS_SRC,CUSTOMERS_SRC,COUNTRY,1,CHAR,Column,TRUE,2,STRING,16,,true,COUNTRY,,,
Db2T2T,DB2INST1,CUSTOMERS_SRC,CUSTOMERS_SRC,CREATED_AT,93,TIMESTAMP,Column,TRUE,26,DATETIME,41,,,,,,
Db2T2T,DB2INST1,CUSTOMERS_SRC,CUSTOMERS_SRC,CREDIT_LIMIT,3,DECIMAL,Column,TRUE,18,REAL,24,,,,,,
Db2T2T,DB2INST1,CUSTOMERS_SRC,CUSTOMERS_SRC,CUSTOMER_ID,-5,BIGINT,Column,FALSE,19,INTEGER,1,true,,,,,
Db2T2T,DB2INST1,CUSTOMERS_SRC,CUSTOMERS_SRC,DATE_OF_BIRTH,91,DATE,Column,TRUE,10,DATE,10,,,,,,
Db2T2T,DB2INST1,CUSTOMERS_SRC,CUSTOMERS_SRC,DOUBLE_SCORE,8,DOUBLE,Column,TRUE,53,REAL,37,,,,,,
Db2T2T,DB2INST1,CUSTOMERS_SRC,CUSTOMERS_SRC,EMAIL,12,VARCHAR,Column,TRUE,254,STRING,5,,true,EMAIL,,,
Db2T2T,DB2INST1,CUSTOMERS_SRC,CUSTOMERS_SRC,FAVORITE_NUMBER,4,INTEGER,Column,TRUE,10,INTEGER,34,,,,,,
Db2T2T,DB2INST1,CUSTOMERS_SRC,CUSTOMERS_SRC,FIRST_NAME,12,VARCHAR,Column,TRUE,100,STRING,2,,true,FIRST_NAME,,,
Db2T2T,DB2INST1,CUSTOMERS_SRC,CUSTOMERS_SRC,FLOAT_SCORE,7,REAL,Column,TRUE,24,REAL,36,,,,,,
Db2T2T,DB2INST1,CUSTOMERS_SRC,CUSTOMERS_SRC,GENDER,12,VARCHAR,Column,TRUE,20,STRING,17,,true,GENDER,,,
Db2T2T,DB2INST1,CUSTOMERS_SRC,CUSTOMERS_SRC,HEIGHT_CM,3,DECIMAL,Column,TRUE,5,REAL,38,,,,,,
Db2T2T,DB2INST1,CUSTOMERS_SRC,CUSTOMERS_SRC,HOME_LAT,3,DECIMAL,Column,TRUE,10,REAL,32,,,,,,
Db2T2T,DB2INST1,CUSTOMERS_SRC,CUSTOMERS_SRC,HOME_LON,3,DECIMAL,Column,TRUE,10,REAL,33,,,,,,
Db2T2T,DB2INST1,CUSTOMERS_SRC,CUSTOMERS_SRC,IS_VIP,1,CHAR,Column,TRUE,1,STRING,27,,,,,,
Db2T2T,DB2INST1,CUSTOMERS_SRC,CUSTOMERS_SRC,LAST_LOGIN_TS,93,TIMESTAMP,Column,TRUE,26,DATETIME,22,,,,,,
Db2T2T,DB2INST1,CUSTOMERS_SRC,CUSTOMERS_SRC,LAST_NAME,12,VARCHAR,Column,TRUE,100,STRING,4,,true,LAST_NAME,,,
Db2T2T,DB2INST1,CUSTOMERS_SRC,CUSTOMERS_SRC,LOYALTY_POINTS,4,INTEGER,Column,TRUE,10,INTEGER,26,,,,,,
Db2T2T,DB2INST1,CUSTOMERS_SRC,CUSTOMERS_SRC,MARITAL_STATUS,12,VARCHAR,Column,TRUE,20,STRING,18,,,,,,
Db2T2T,DB2INST1,CUSTOMERS_SRC,CUSTOMERS_SRC,MARKETING_OPT_IN,1,CHAR,Column,TRUE,1,STRING,30,,,,,,
Db2T2T,DB2INST1,CUSTOMERS_SRC,CUSTOMERS_SRC,MIDDLE_NAME,12,VARCHAR,Column,TRUE,100,STRING,3,,true,MIDDLE_NAME,,,
Db2T2T,DB2INST1,CUSTOMERS_SRC,CUSTOMERS_SRC,NATIONAL_ID,12,VARCHAR,Column,TRUE,64,STRING,19,,true,NATIONAL_ID,,,
Db2T2T,DB2INST1,CUSTOMERS_SRC,CUSTOMERS_SRC,PASSPORT_NO,12,VARCHAR,Column,TRUE,32,STRING,20,,true,PASSPORT,,,
Db2T2T,DB2INST1,CUSTOMERS_SRC,CUSTOMERS_SRC,PHONE,12,VARCHAR,Column,TRUE,32,STRING,7,,true,TELEPHONE_NUMBER,,,
Db2T2T,DB2INST1,CUSTOMERS_SRC,CUSTOMERS_SRC,POSTAL_CODE,12,VARCHAR,Column,TRUE,20,STRING,15,,true,POSTAL_CODE,,,
Db2T2T,DB2INST1,CUSTOMERS_SRC,CUSTOMERS_SRC,PREFERRED_LANGUAGE,12,VARCHAR,Column,TRUE,16,STRING,28,,true,LANGUAGE,,,
Db2T2T,DB2INST1,CUSTOMERS_SRC,CUSTOMERS_SRC,RISK_SCORE,3,DECIMAL,Column,TRUE,5,REAL,25,,,,,,
Db2T2T,DB2INST1,CUSTOMERS_SRC,CUSTOMERS_SRC,ROW_VERSION,4,INTEGER,Column,TRUE,10,INTEGER,45,,,,,,
Db2T2T,DB2INST1,CUSTOMERS_SRC,CUSTOMERS_SRC,SIGNUP_DATE,91,DATE,Column,TRUE,10,DATE,21,,,,,,
Db2T2T,DB2INST1,CUSTOMERS_SRC,CUSTOMERS_SRC,SMALL_FLAG,5,SMALLINT,Column,TRUE,5,INTEGER,35,,,,,,
Db2T2T,DB2INST1,CUSTOMERS_SRC,CUSTOMERS_SRC,SSN,12,VARCHAR,Column,FALSE,32,STRING,9,,true,SOCIAL_SECURITY_NUMBER,,,
Db2T2T,DB2INST1,CUSTOMERS_SRC,CUSTOMERS_SRC,STATE_PROVINCE,12,VARCHAR,Column,TRUE,120,STRING,14,,true,STATE,,,
Db2T2T,DB2INST1,CUSTOMERS_SRC,CUSTOMERS_SRC,TIMEZONE,12,VARCHAR,Column,TRUE,64,STRING,29,,,,,,
Db2T2T,DB2INST1,CUSTOMERS_SRC,CUSTOMERS_SRC,UPDATED_AT,93,TIMESTAMP,Column,TRUE,26,DATETIME,42,,,,,,
Db2T2T,DB2INST1,CUSTOMERS_SRC,CUSTOMERS_SRC,VALID_FROM,93,TIMESTAMP,Column,TRUE,26,DATETIME,43,,,,,,
Db2T2T,DB2INST1,CUSTOMERS_SRC,CUSTOMERS_SRC,VALID_TO,93,TIMESTAMP,Column,TRUE,26,DATETIME,44,,,,,,
Db2T2T,DB2INST1,CUSTOMERS_SRC,CUSTOMERS_SRC,WEIGHT_KG,3,DECIMAL,Column,TRUE,5,REAL,39,,,,,,
Db2T2T,DB2INST1,CUSTOMERS_SRC_TC13,CUSTOMERS_SRC_TC13,ADDRESS_LINE1,12,VARCHAR,Column,TRUE,200,STRING,11,,true,ADDRESS,,,
Db2T2T,DB2INST1,CUSTOMERS_SRC_TC13,CUSTOMERS_SRC_TC13,ADDRESS_LINE2,12,VARCHAR,Column,TRUE,200,STRING,12,,true,ADDRESS,,,
Db2T2T,DB2INST1,CUSTOMERS_SRC_TC13,CUSTOMERS_SRC_TC13,ALT_EMAIL,12,VARCHAR,Column,TRUE,254,STRING,6,,,,,,
Db2T2T,DB2INST1,CUSTOMERS_SRC_TC13,CUSTOMERS_SRC_TC13,ALT_PHONE,12,VARCHAR,Column,TRUE,32,STRING,8,,true,TELEPHONE_NUMBER,,,
Db2T2T,DB2INST1,CUSTOMERS_SRC_TC13,CUSTOMERS_SRC_TC13,BALANCE,3,DECIMAL,Column,TRUE,18,REAL,23,,,,,,
Db2T2T,DB2INST1,CUSTOMERS_SRC_TC13,CUSTOMERS_SRC_TC13,CHILDREN_COUNT,5,SMALLINT,Column,TRUE,5,INTEGER,40,,,,,,
Db2T2T,DB2INST1,CUSTOMERS_SRC_TC13,CUSTOMERS_SRC_TC13,CITY,12,VARCHAR,Column,TRUE,120,STRING,13,,true,CITY,,,
Db2T2T,DB2INST1,CUSTOMERS_SRC_TC13,CUSTOMERS_SRC_TC13,COMM_CHANNEL,12,VARCHAR,Column,TRUE,32,STRING,31,,,,,,
Db2T2T,DB2INST1,CUSTOMERS_SRC_TC13,CUSTOMERS_SRC_TC13,COUNTRY,1,CHAR,Column,TRUE,2,STRING,16,,true,COUNTRY,,,
Db2T2T,DB2INST1,CUSTOMERS_SRC_TC13,CUSTOMERS_SRC_TC13,CREATED_AT,93,TIMESTAMP,Column,TRUE,26,DATETIME,41,,,,,,
Db2T2T,DB2INST1,CUSTOMERS_SRC_TC13,CUSTOMERS_SRC_TC13,CREDIT_LIMIT,3,DECIMAL,Column,TRUE,18,REAL,24,,,,,,
Db2T2T,DB2INST1,CUSTOMERS_SRC_TC13,CUSTOMERS_SRC_TC13,CUSTOMER_ID,-5,BIGINT,Column,FALSE,19,INTEGER,1,true,,,,,
Db2T2T,DB2INST1,CUSTOMERS_SRC_TC13,CUSTOMERS_SRC_TC13,DATE_OF_BIRTH,91,DATE,Column,TRUE,10,DATE,10,,,,,,
Db2T2T,DB2INST1,CUSTOMERS_SRC_TC13,CUSTOMERS_SRC_TC13,DOUBLE_SCORE,8,DOUBLE,Column,TRUE,53,REAL,37,,,,,,
Db2T2T,DB2INST1,CUSTOMERS_SRC_TC13,CUSTOMERS_SRC_TC13,EMAIL,12,VARCHAR,Column,TRUE,254,STRING,5,,true,EMAIL,,,
Db2T2T,DB2INST1,CUSTOMERS_SRC_TC13,CUSTOMERS_SRC_TC13,FAVORITE_NUMBER,4,INTEGER,Column,TRUE,10,INTEGER,34,,,,,,
Db2T2T,DB2INST1,CUSTOMERS_SRC_TC13,CUSTOMERS_SRC_TC13,FIRST_NAME,12,VARCHAR,Column,TRUE,100,STRING,2,,true,FIRST_NAME,,,
Db2T2T,DB2INST1,CUSTOMERS_SRC_TC13,CUSTOMERS_SRC_TC13,FLOAT_SCORE,7,REAL,Column,TRUE,24,REAL,36,,,,,,
Db2T2T,DB2INST1,CUSTOMERS_SRC_TC13,CUSTOMERS_SRC_TC13,GENDER,12,VARCHAR,Column,TRUE,20,STRING,17,,true,GENDER,,,
Db2T2T,DB2INST1,CUSTOMERS_SRC_TC13,CUSTOMERS_SRC_TC13,HEIGHT_CM,3,DECIMAL,Column,TRUE,5,REAL,38,,,,,,
Db2T2T,DB2INST1,CUSTOMERS_SRC_TC13,CUSTOMERS_SRC_TC13,HOME_LAT,3,DECIMAL,Column,TRUE,10,REAL,32,,,,,,
Db2T2T,DB2INST1,CUSTOMERS_SRC_TC13,CUSTOMERS_SRC_TC13,HOME_LON,3,DECIMAL,Column,TRUE,10,REAL,33,,,,,,
Db2T2T,DB2INST1,CUSTOMERS_SRC_TC13,CUSTOMERS_SRC_TC13,IS_VIP,1,CHAR,Column,TRUE,1,STRING,27,,,,,,
Db2T2T,DB2INST1,CUSTOMERS_SRC_TC13,CUSTOMERS_SRC_TC13,LAST_LOGIN_TS,93,TIMESTAMP,Column,TRUE,26,DATETIME,22,,,,,,
Db2T2T,DB2INST1,CUSTOMERS_SRC_TC13,CUSTOMERS_SRC_TC13,LAST_NAME,12,VARCHAR,Column,TRUE,100,STRING,4,,true,LAST_NAME,,,
Db2T2T,DB2INST1,CUSTOMERS_SRC_TC13,CUSTOMERS_SRC_TC13,LOYALTY_POINTS,4,INTEGER,Column,TRUE,10,INTEGER,26,,,,,,
Db2T2T,DB2INST1,CUSTOMERS_SRC_TC13,CUSTOMERS_SRC_TC13,MARITAL_STATUS,12,VARCHAR,Column,TRUE,20,STRING,18,,,,,,
Db2T2T,DB2INST1,CUSTOMERS_SRC_TC13,CUSTOMERS_SRC_TC13,MARKETING_OPT_IN,1,CHAR,Column,TRUE,1,STRING,30,,,,,,
Db2T2T,DB2INST1,CUSTOMERS_SRC_TC13,CUSTOMERS_SRC_TC13,MIDDLE_NAME,12,VARCHAR,Column,TRUE,100,STRING,3,,true,MIDDLE_NAME,,,
Db2T2T,DB2INST1,CUSTOMERS_SRC_TC13,CUSTOMERS_SRC_TC13,NATIONAL_ID,12,VARCHAR,Column,TRUE,64,STRING,19,,true,NATIONAL_ID,,,
Db2T2T,DB2INST1,CUSTOMERS_SRC_TC13,CUSTOMERS_SRC_TC13,PASSPORT_NO,12,VARCHAR,Column,TRUE,32,STRING,20,,true,PASSPORT,,,
Db2T2T,DB2INST1,CUSTOMERS_SRC_TC13,CUSTOMERS_SRC_TC13,PHONE,12,VARCHAR,Column,TRUE,32,STRING,7,,true,TELEPHONE_NUMBER,,,
Db2T2T,DB2INST1,CUSTOMERS_SRC_TC13,CUSTOMERS_SRC_TC13,POSTAL_CODE,12,VARCHAR,Column,TRUE,20,STRING,15,,true,POSTAL_CODE,,,
Db2T2T,DB2INST1,CUSTOMERS_SRC_TC13,CUSTOMERS_SRC_TC13,PREFERRED_LANGUAGE,12,VARCHAR,Column,TRUE,16,STRING,28,,true,LANGUAGE,,,
Db2T2T,DB2INST1,CUSTOMERS_SRC_TC13,CUSTOMERS_SRC_TC13,RISK_SCORE,3,DECIMAL,Column,TRUE,5,REAL,25,,,,,,
Db2T2T,DB2INST1,CUSTOMERS_SRC_TC13,CUSTOMERS_SRC_TC13,ROW_VERSION,4,INTEGER,Column,TRUE,10,INTEGER,45,,,,,,
Db2T2T,DB2INST1,CUSTOMERS_SRC_TC13,CUSTOMERS_SRC_TC13,SIGNUP_DATE,91,DATE,Column,TRUE,10,DATE,21,,,,,,
Db2T2T,DB2INST1,CUSTOMERS_SRC_TC13,CUSTOMERS_SRC_TC13,SMALL_FLAG,5,SMALLINT,Column,TRUE,5,INTEGER,35,,,,,,
Db2T2T,DB2INST1,CUSTOMERS_SRC_TC13,CUSTOMERS_SRC_TC13,SSN,12,VARCHAR,Column,FALSE,32,STRING,9,,true,SOCIAL_SECURITY_NUMBER,,,
Db2T2T,DB2INST1,CUSTOMERS_SRC_TC13,CUSTOMERS_SRC_TC13,STATE_PROVINCE,12,VARCHAR,Column,TRUE,120,STRING,14,,true,STATE,,,
Db2T2T,DB2INST1,CUSTOMERS_SRC_TC13,CUSTOMERS_SRC_TC13,TIMEZONE,12,VARCHAR,Column,TRUE,64,STRING,29,,,,,,
Db2T2T,DB2INST1,CUSTOMERS_SRC_TC13,CUSTOMERS_SRC_TC13,UPDATED_AT,93,TIMESTAMP,Column,TRUE,26,DATETIME,42,,,,,,
Db2T2T,DB2INST1,CUSTOMERS_SRC_TC13,CUSTOMERS_SRC_TC13,VALID_FROM,93,TIMESTAMP,Column,TRUE,26,DATETIME,43,,,,,,
Db2T2T,DB2INST1,CUSTOMERS_SRC_TC13,CUSTOMERS_SRC_TC13,VALID_TO,93,TIMESTAMP,Column,TRUE,26,DATETIME,44,,,,,,
Db2T2T,DB2INST1,CUSTOMERS_SRC_TC13,CUSTOMERS_SRC_TC13,WEIGHT_KG,3,DECIMAL,Column,TRUE,5,REAL,39,,,,,,
Db2T2T,DB2INST1,CUSTOMERS_TRG,CUSTOMERS_TRG,ADDRESS_LINE1,12,VARCHAR,Column,TRUE,200,STRING,11,,true,ADDRESS,,,
Db2T2T,DB2INST1,CUSTOMERS_TRG,CUSTOMERS_TRG,ADDRESS_LINE2,12,VARCHAR,Column,TRUE,200,STRING,12,,true,ADDRESS,,,
Db2T2T,DB2INST1,CUSTOMERS_TRG,CUSTOMERS_TRG,ALT_EMAIL,12,VARCHAR,Column,TRUE,254,STRING,6,,true,EMAIL,,,
